Stations,0601830,0601753,0601812,0601822,9636150,9636255,9636048,9637051,9635012,9636356,9637046,9637746,9637045,9737024,9637056,9637756,9633756,9638356,9633456,0601834,0601852
1986063,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,5,0,0,10.7,14.1,-99,-99,-99,-99
1986071,-99,-99,-99,-99,0,0,-99,0,0,0.3,18.2,0,0,0,0.5,1.5,9.5,-99,-99,-99,-99
1986072,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,0,0,0,1.2,-99,-99,-99,-99
1986073,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,1.5,0,2,26.1,-99,-99,-99,-99
1986081,-99,-99,-99,-99,0,0,-99,0,0,0.3,15.5,0,38.5,12.2,4.5,3,9.1,-99,-99,-99,-99
1986082,-99,-99,-99,-99,13.3,0,-99,0,0,0,0,0,0,3.2,0,0,3.3,-99,-99,-99,-99
1986083,-99,-99,-99,-99,0,0,-99,4,0,3,33.6,8.2,94,38.6,20.5,17.6,19.8,-99,-99,-99,-99
1986091,-99,-99,-99,-99,0,0,-99,0,0,0,8.5,0,5,3.5,0,0,8.4,-99,-99,-99,-99
1986092,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,8.9,0,2.5,0,-99,-99,-99,-99
1986093,-99,-99,-99,-99,0,0,-99,0,0,0,3.5,0,8,1.6,0,13,1,-99,-99,-99,-99
1986101,-99,-99,-99,-99,6,10.6,-99,0,0,8.4,8.5,10.2,19.5,119.5,3.5,39.9,11.1,-99,-99,-99,-99
1986102,-99,-99,-99,-99,35.4,28.7,-99,29.5,0,28.7,0,9.3,62,51.2,1.5,47.6,55,-99,-99,-99,-99
1986103,-99,-99,-99,-99,8,37.7,-99,0,0,0,3.5,10.3,34,107.7,0,109.7,73.8,-99,-99,-99,-99
1986111,-99,-99,-99,-99,12.3,0,-99,0,0,21,27.3,8.2,85,175.7,15.5,4.1,7.8,-99,-99,-99,-99
1986112,-99,-99,-99,-99,43,34.9,-99,20,0,69.2,25.6,32.8,178.5,153,8.5,148,132.9,-99,-99,-99,-99
1986113,-99,-99,-99,-99,35.3,60.7,-99,50.5,0,43.2,25.2,27.8,266.5,145.4,58.5,88.4,121.1,-99,-99,-99,-99
1986121,-99,-99,-99,-99,80.9,32.5,-99,39.2,51.9,64,50.3,18.7,77,283.1,29,30.7,95.4,-99,-99,-99,-99
1986122,-99,-99,-99,-99,84.3,96.5,-99,37.8,79.2,76.7,75.7,9.3,141.5,258,126,156.7,245.4,-99,-99,-99,-99
1986123,-99,-99,-99,-99,50,129.2,-99,109.6,26.3,0,261.8,14.6,113.5,114.4,166,128.9,157.5,-99,-99,-99,-99
1987011,-99,-99,-99,-99,77,123.1,-99,94.1,139,38.5,64,12.4,90.5,227.6,260.5,299.2,279.7,-99,-99,-99,-99
1987012,-99,-99,-99,-99,76.5,72.8,-99,57,41.2,0,51.2,19.5,54.5,99.2,120.5,52.3,45.6,-99,-99,-99,-99
1987013,-99,-99,-99,-99,18.4,10.5,-99,0,50.7,0,5.2,6.4,0,0,6,6.9,46.4,-99,-99,-99,-99
1987021,-99,-99,-99,-99,68.8,142.3,-99,52,8.5,0,44.5,4.3,44,31,17.5,28.6,16.3,-99,-99,-99,-99
1987022,-99,-99,-99,-99,22.3,0,-99,13.5,17.5,0,0,0,0,6.2,1.5,0,0,-99,-99,-99,-99
1987023,-99,-99,-99,-99,45.2,25.2,-99,11.7,56.6,0,67.1,2.1,53,108.6,121.5,13.8,15,-99,-99,-99,-99
1987031,-99,-99,-99,-99,80.5,68.8,-99,16.5,0,0.6,124.9,0,28,54,25.5,45.1,30.9,-99,-99,-99,-99
1987032,-99,-99,-99,-99,11.6,73,-99,107.4,58.3,92,114.2,0,69,153.1,156,72.3,51,-99,-99,-99,-99
1987033,-99,-99,-99,-99,15,37.8,-99,3.2,31.3,0,33.2,6.3,21.5,8.2,3,47.7,0,-99,-99,-99,-99
1987041,-99,-99,-99,-99,37.4,27.8,-99,11.5,8.9,22.5,29,17.4,65,77.7,64.5,58.4,95.3,-99,-99,-99,-99
1987042,-99,-99,-99,-99,55.8,68.9,-99,25.3,46.1,19.3,85.8,28.3,115.5,138.6,20,110.6,61,-99,-99,-99,-99
1987043,-99,-99,-99,-99,9.5,45,-99,51.7,14.3,36.6,57,18.8,121.5,66.9,67.5,147.5,273.4,-99,-99,-99,-99
1987051,-99,-99,-99,-99,82.3,103.1,-99,98,0.8,64.5,256.9,53.3,247,99.4,106.5,99,107.9,-99,-99,-99,-99
1987052,-99,-99,-99,-99,54.8,5.2,-99,6.6,1.8,28,96.4,13.4,200,110.2,40.5,102.8,74.5,-99,-99,-99,-99
1987053,-99,-99,-99,-99,24.2,0,-99,26.8,0,0,89.4,9.2,72.5,9.2,35,22.4,19.8,-99,-99,-99,-99
1987061,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,0,0,0,3,-99,-99,-99,-99
1987062,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,0,0,0,2,-99,-99,-99,-99
1987063,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99
1987071,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,0,0,2.8,1.1,-99,-99,-99,-99
1987072,-99,-99,-99,-99,10.5,0,-99,5,0,0,24.3,0,73,51.3,7.5,21.5,19.4,-99,-99,-99,-99
1987073,-99,-99,-99,-99,4,0,-99,0,0,0,39.9,0,27,57,1.5,0,31.8,-99,-99,-99,-99
1987081,-99,-99,-99,-99,3.6,0,-99,0,0,0.3,66.5,0,109,27.9,4,20.3,8.1,-99,-99,-99,-99
1987082,-99,-99,-99,-99,14.4,0,-99,0,0,0,50.4,0,25,26.4,28,10.5,19.9,-99,-99,-99,-99
1987083,-99,-99,-99,-99,12,17.1,-99,0,0,0,109.2,3.2,36.5,57.6,5,12.3,5,-99,-99,-99,-99
1987091,-99,-99,-99,-99,0,0,-99,0,0,0,31.4,0,9.5,14.9,0,0,1.2,-99,-99,-99,-99
1987092,-99,-99,-99,-99,0,0,-99,0,0,0,16.2,0,0,4,2,6.4,62.3,-99,-99,-99,-99
1987093,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,20.9,0,1.3,16.5,-99,-99,-99,-99
1987101,-99,-99,-99,-99,37.8,34.5,-99,19.3,0,3,31.4,21.4,103,107.9,18.5,59.9,58.1,-99,-99,-99,-99
1987102,-99,-99,-99,-99,29,0,-99,25,0,0,16.2,0,19.5,57.5,2.5,60.9,63.8,-99,-99,-99,-99
1987103,-99,-99,-99,-99,20,29,-99,5.5,0,3,0,10.3,0,98.2,0,18.7,49.5,-99,-99,-99,-99
1987111,-99,-99,-99,-99,18.6,0,-99,3,0,0,66.2,0,23,75,0,9.1,19.3,-99,-99,-99,-99
1987112,-99,-99,-99,-99,22.3,0,-99,53.7,4.1,12,34,7.3,49,211.7,4,38.9,68,-99,-99,-99,-99
1987113,-99,-99,-99,-99,13,26.4,-99,27.5,47.7,0,68.1,13.5,108,216.6,30.5,118.6,89,-99,-99,-99,-99
1987121,-99,-99,-99,-99,0,0,-99,14,0,0,19.2,0,48,6.5,2.5,26.5,69.4,-99,-99,-99,-99
1987122,-99,-99,-99,-99,32,0,-99,4,9,49,58.2,0,0,132.4,28.5,27.1,28.1,-99,-99,-99,-99
1987123,-99,-99,-99,-99,0,10.5,-99,0,0,0,49.2,0,0,58.6,0,9.4,19.3,-99,-99,-99,-99
1988011,-99,-99,-99,-99,8,0,-99,52.5,0,0,24.3,0,44.5,45.8,27.5,4.8,25,-99,-99,-99,-99
1988012,-99,-99,-99,-99,30.5,33.7,-99,17.5,49.2,90,30.5,0,48,147.1,96.5,63.6,43.8,-99,-99,-99,-99
1988013,-99,-99,-99,-99,48.3,58.6,-99,31,84.6,10,90.7,19.3,50.5,168.1,47.5,60,84.9,-99,-99,-99,-99
1988021,-99,-99,-99,-99,0,10.5,-99,0,43,5,32.4,14.2,42,76.2,50,17.7,19.4,-99,-99,-99,-99
1988022,-99,-99,-99,-99,8,0,-99,3.4,37.3,0,0,0,0,17.1,0,7.2,2.6,-99,-99,-99,-99
1988023,-99,-99,-99,-99,4,0,-99,15.7,0.4,82.5,53.4,0,27,124.7,22.5,131.3,83.5,-99,-99,-99,-99
1988031,-99,-99,-99,-99,8.5,0,-99,8.2,0,0,23.2,0,52,7.1,0,3,0.5,-99,-99,-99,-99
1988032,-99,-99,-99,-99,25.4,36.4,-99,21.5,45.4,0,78.5,0,85,74.7,94,24.8,57.1,-99,-99,-99,-99
1988033,-99,-99,-99,-99,89,91.1,-99,148,93.6,66.5,325,0,247,44.3,53.5,71.1,165.4,-99,-99,-99,-99
1988041,-99,-99,-99,-99,112,52.3,-99,46.8,93,37.9,269.7,24.6,192,60.7,20.5,100.9,245.4,-99,-99,-99,-99
1988042,-99,-99,-99,-99,60,49.5,-99,65,2.3,21.5,167.7,54.6,165,101.8,75.5,86.4,85.5,-99,-99,-99,-99
1988043,-99,-99,-99,-99,14,20.5,-99,74.4,0,19.3,46.7,31.4,20.5,25.6,27,104.6,18.6,-99,-99,-99,-99
1988051,-99,-99,-99,-99,9.4,0,-99,0,-99,18.5,14.2,0,0,3.8,16.5,18,5.5,-99,-99,-99,-99
1988052,-99,-99,-99,-99,16,18.6,-99,4.4,-99,0,24.7,0,8,6.5,26,13.2,69.6,-99,-99,-99,-99
1988053,-99,-99,-99,-99,8.4,3.1,-99,19.5,-99,0,29.9,0,89,142.2,8,52.3,129.2,-99,-99,-99,-99
1988061,-99,-99,-99,-99,16,0,-99,5.3,-99,12.5,129.1,13.2,114,32.5,10.5,31.8,26.4,-99,-99,-99,-99
1988062,-99,-99,-99,-99,42.6,10.2,-99,12.2,-99,4,75.9,70.4,242.5,116.3,13.5,38.4,67.1,-99,-99,-99,-99
1988063,-99,-99,-99,-99,8,18.7,-99,0,-99,0,28.9,0,29,1,4.5,2.3,81,-99,-99,-99,-99
1988071,-99,-99,-99,-99,4,0,-99,0,-99,0,3.1,0,9.5,46.1,0.5,3.1,22.5,-99,-99,-99,-99
1988072,-99,-99,-99,-99,3.5,0,-99,0,-99,0,0,0,0,0,0,0,22.1,-99,-99,-99,-99
1988073,-99,-99,-99,-99,0,0,-99,0,-99,0,9,0,0,10.2,0,4.1,30.3,-99,-99,-99,-99
1988081,-99,-99,-99,-99,5,0,-99,0,-99,0,1.2,0,21,20.6,0,-99,20.4,-99,-99,-99,-99
1988082,-99,-99,-99,-99,7,0,-99,0,-99,0,47.9,0,31,9.5,0.5,-99,27,-99,-99,-99,-99
1988083,-99,-99,-99,-99,0,10.2,-99,8.5,-99,0,97.9,6.1,96,84,4.5,-99,30.4,-99,-99,-99,-99
1988091,-99,-99,-99,-99,0,0,-99,0,-99,0.3,63.2,0,13,31.3,1.5,0,11.4,-99,-99,-99,-99
1988092,-99,-99,-99,-99,3.5,27.5,-99,32.5,-99,44.5,64.1,0,231,128.3,9,81.8,74.7,-99,-99,-99,-99
1988093,-99,-99,-99,-99,0,0,-99,0,-99,0,2.3,0,0,0,0,0,8.3,-99,-99,-99,-99
1988101,-99,-99,-99,-99,0,7.2,-99,3.1,-99,0,63.2,6.2,19,61.4,13,30.1,12,-99,-99,-99,-99
1988102,-99,-99,-99,-99,40.6,0,-99,1.2,-99,5.1,64.1,12,38,107,0,0,25,-99,-99,-99,-99
1988103,-99,-99,-99,-99,33,20.7,-99,11.4,-99,21.8,2.3,9.1,66,82.7,15.5,42,69.4,-99,-99,-99,-99
1988111,-99,-99,-99,-99,34,31.2,-99,19,-99,3.1,23.2,14.2,131.8,308.4,22.5,28.2,28.7,-99,-99,-99,-99
1988112,-99,-99,-99,-99,28.4,69.2,-99,54,-99,11.2,18,16.1,281,393.5,9.5,45.5,52.9,-99,-99,-99,-99
1988113,-99,-99,-99,-99,18,0,-99,0.9,-99,0,100.8,31.2,131.5,102.5,32,5.7,16,-99,-99,-99,-99
1988121,-99,-99,-99,-99,18.2,10.5,-99,-99,-99,0,63.7,23.2,57.5,237.1,18.5,17.6,46.3,-99,-99,-99,-99
1988122,-99,-99,-99,-99,5.4,36.2,-99,-99,-99,26.7,175.7,20.1,120.5,88.1,54.5,84.4,46.2,-99,-99,-99,-99
1988123,-99,-99,-99,-99,35.3,79.9,-99,-99,-99,116,0,46.7,423,200.2,39,87.8,158.3,-99,-99,-99,-99
1989011,-99,-99,-99,-99,36.4,187.9,-99,107.3,-99,75.7,173.9,55.5,183.5,210.1,115,133.8,188.7,-99,-99,-99,-99
1989012,-99,-99,-99,-99,76,29.2,-99,112.7,65.4,103.6,124.6,24.2,236,57.7,69.5,92.2,76.3,-99,-99,-99,-99
1989013,-99,-99,-99,-99,64.4,58.8,-99,58.3,83.7,15.3,49.3,0,77,38.4,10.5,15.1,17.1,-99,-99,-99,-99
1989021,-99,-99,-99,-99,7,0,-99,0,18.8,0,3.5,0,54,33.7,0,6.2,0,-99,-99,-99,-99
1989022,-99,-99,-99,-99,3,12.9,-99,8.5,72.5,10.9,12.8,0,0,39.3,69.5,45.1,21.4,-99,-99,-99,-99
1989023,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,1.9,0,0,0.1,-99,-99,-99,-99
1989031,-99,-99,-99,-99,18,0,-99,8.6,35.4,18.9,53.9,15.2,19,14.1,4.5,56.2,70.6,-99,-99,-99,-99
1989032,-99,-99,-99,-99,37.4,49.7,-99,101.2,9.6,30.5,86.8,49.7,96.5,21.8,63,16,81.6,-99,-99,-99,-99
1989033,-99,-99,-99,-99,73,46.8,-99,76.8,79.8,0,99.7,35.2,41.5,219.7,39.5,74.2,41.6,-99,-99,-99,-99
1989041,-99,-99,-99,-99,72.9,93.8,-99,155,21.3,249.2,165.7,34.4,198,243.4,98,173.1,78.3,-99,-99,-99,-99
1989042,-99,-99,-99,-99,62.5,66.8,-99,76.6,51.6,151.1,329.8,52.8,545.5,144.7,169.5,74.1,135.9,-99,-99,-99,-99
1989043,-99,-99,-99,-99,59,27.6,-99,39.2,3.2,14,128.3,38.6,159,49.4,110,47.3,61.8,-99,-99,-99,-99
1989051,-99,-99,-99,-99,55.8,30,-99,17.9,4.7,17.4,167.1,46.5,191,103.9,27,4.1,45.3,-99,-99,-99,-99
1989052,-99,-99,-99,-99,26.5,31.8,-99,30.6,7.9,66,214.4,42.5,121.5,43.1,94,70.2,68.2,-99,-99,-99,-99
1989053,-99,-99,-99,-99,21.3,34.6,-99,20.4,0,43.8,128.5,26.2,137.5,28.6,30.5,17.5,22,-99,-99,-99,-99
1989061,-99,-99,-99,-99,8,0,-99,0,7.9,0,14.8,0,0,10,3,2.5,31.8,-99,-99,-99,-99
1989062,-99,-99,-99,-99,0,4.2,-99,0,0,0,48.2,5.1,24,13.5,6,29.4,18,-99,-99,-99,-99
1989063,-99,-99,-99,-99,6,0,-99,13.7,0,11,74.3,6.1,86.5,20.3,16,68.4,38.3,-99,-99,-99,-99
1989071,-99,-99,-99,-99,5.3,0,-99,0,0,0,27,4.1,12,4.6,0.5,5,10,-99,-99,-99,-99
1989072,-99,-99,-99,-99,0,0,-99,0,0,0,3.2,0,0,1.5,0,0,0,-99,-99,-99,-99
1989073,-99,-99,-99,-99,4,0,-99,0,0,2.5,22.2,5.1,5,1.8,6.5,1.2,3.7,-99,-99,-99,-99
1989081,-99,-99,-99,-99,4.5,0,-99,0,0,0,19.5,8.1,36,22.4,8,37.3,32.5,-99,-99,-99,-99
1989082,-99,-99,-99,-99,2,0,-99,0,0,0,24.1,0,22,17.5,8,15.2,38.9,-99,-99,-99,-99
1989083,-99,-99,-99,-99,0,0,-99,0,0,0,19.3,4.1,20,16.8,0,0.6,4.1,-99,-99,-99,-99
1989091,-99,-99,-99,-99,0,0,-99,0,0,0,16.5,0,22.5,51,0,0.8,36.3,-99,-99,-99,-99
1989092,-99,-99,-99,-99,1.5,0,-99,0,0,0,15.2,0,0,31.4,4.5,6.3,9,-99,-99,-99,-99
1989093,-99,-99,-99,-99,3,0,-99,0,0,0.5,13,0,9.5,17.1,0,0,9,-99,-99,-99,-99
1989101,-99,-99,-99,-99,15,27.1,-99,26.7,0,53.4,16.5,20.1,165,32.1,84.5,83,22.2,-99,-99,-99,-99
1989102,-99,-99,-99,-99,0,0,-99,0,0,22.5,15.2,0,0,30.2,0,0,0.5,-99,-99,-99,-99
1989103,-99,-99,-99,-99,31.4,0,-99,53.9,0.7,0,13,15.1,156,107.5,63.5,41,58.1,-99,-99,-99,-99
1989111,-99,-99,-99,-99,0,0,-99,0,0,0,96.8,0,0,35.3,0,0,0,-99,-99,-99,-99
1989112,-99,-99,-99,-99,8,30.9,-99,0,0,0,3.2,13.2,0,103.7,0,35,4,-99,-99,-99,-99
1989113,-99,-99,-99,-99,45.4,50,-99,78.5,0,55,105.5,0,264,225.9,69,80.3,106.1,-99,-99,-99,-99
1989121,-99,-99,-99,-99,7,16.5,-99,49.4,73,21.5,11,0,0,153.9,5,2.8,16.4,-99,-99,-99,-99
1989122,-99,-99,-99,-99,7,8.3,-99,0,62.4,14.6,0,12.2,33,149.2,59.5,7.2,64.2,-99,-99,-99,-99
1989123,-99,-99,-99,-99,58,20.8,-99,32,85.3,60.2,155.4,21.1,75,120.5,89.8,90.2,222.4,-99,-99,-99,-99
1990011,-99,-99,-99,-99,17,17.8,-99,17.4,42.5,80.4,85.5,5.1,56,55.3,205,21.2,34,-99,-99,-99,-99
1990012,-99,-99,-99,-99,14,9.4,-99,14.1,1.5,2.6,13.5,0,21.5,155.9,7.5,47.3,150.6,-99,-99,-99,-99
1990013,-99,-99,-99,-99,30.5,10.3,-99,2,34.5,0,37.3,0,89.3,143.9,3.5,65.5,110.4,-99,-99,-99,-99
1990021,-99,-99,-99,-99,25.6,36.3,-99,20.6,0,15.6,32.3,0,89.5,66.8,8,0.2,0.5,-99,-99,-99,-99
1990022,-99,-99,-99,-99,57.1,57.9,-99,88.7,72,102,93.6,23.2,120,93.4,39,0,60.7,-99,-99,-99,-99
1990023,-99,-99,-99,-99,22,39.2,-99,73.8,59.5,64,137.7,10.1,76.5,21.1,93.5,0,78.9,-99,-99,-99,-99
1990031,-99,-99,-99,-99,179.7,65.3,-99,152.5,117.5,72.7,112.4,25.9,138.9,276.7,230,-99,93.2,-99,-99,-99,-99
1990032,-99,-99,-99,-99,104.4,80.7,-99,120.9,65.6,84.5,180.1,28.6,124,116.9,86,-99,81.2,-99,-99,-99,-99
1990033,-99,-99,-99,-99,112.5,66.9,-99,85,4.4,114.3,147.9,13.3,242.5,111.4,27.5,-99,147.7,-99,-99,-99,-99
1990041,-99,-99,-99,-99,82.8,87.2,-99,117.5,57.8,-99,134.2,44.1,217.4,128.8,91.5,-99,99.1,-99,-99,-99,-99
1990042,-99,-99,-99,-99,122,36.5,-99,106.9,55.6,-99,144.1,32.2,148.9,78.8,61,-99,54.5,-99,-99,-99,-99
1990043,-99,-99,-99,-99,46,12.3,-99,51.2,0,-99,164.3,24,166.4,21.2,103.5,-99,25.5,-99,-99,-99,-99
1990051,-99,-99,-99,-99,55,30.9,-99,16.5,0,-99,104.7,12,72.5,16.7,65.5,-99,17.5,-99,-99,-99,-99
1990052,-99,-99,-99,-99,7,0,-99,0,0,-99,28.7,9.5,43.4,8.7,21.5,-99,16.8,-99,-99,-99,-99
1990053,-99,-99,-99,-99,1.6,0,-99,2.2,0,-99,49.5,0,34.5,2.7,13,-99,35.3,-99,-99,-99,-99
1990061,-99,-99,-99,-99,9.7,0,-99,0,0,5,7.3,0,0,0,0,1,25.6,-99,-99,-99,-99
1990062,-99,-99,-99,-99,2,0,-99,0,0,17.5,40.2,0,14.5,34.1,0.5,1.3,88.8,-99,-99,-99,-99
1990063,-99,-99,-99,-99,0,0,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99
1990071,-99,-99,-99,-99,0,0,-99,0,0,0,4.6,0,0,0,0,0,0,-99,-99,-99,-99
1990072,-99,-99,-99,-99,0,0,-99,0,0,0,19.1,0,0,1.4,0,0,7.5,-99,-99,-99,-99
1990073,-99,-99,-99,-99,7.4,0,-99,5,0,30.3,55.4,17.5,22,22.1,6.5,24,68.9,-99,-99,-99,-99
1990081,-99,-99,-99,-99,0,0,-99,0,0,19.8,36,12,38.5,14.8,8.5,9.3,21.5,-99,-99,-99,-99
1990082,-99,-99,-99,-99,0,0,-99,0,0,0.5,26,0,12,5.6,2.5,14.7,18.2,-99,-99,-99,-99
1990083,-99,-99,-99,-99,4,0,-99,0,0,0,9.4,0,16.5,36.3,0,0.3,4,-99,-99,-99,-99
1990091,-99,-99,-99,-99,0,0,-99,0,0,4.3,37.9,0,25,2.6,0,0.8,17.7,-99,-99,-99,-99
1990092,-99,-99,-99,-99,3,0,-99,0.8,0,3.5,19.2,0,42.5,32.4,0,0.5,6,-99,-99,-99,-99
1990093,-99,-99,-99,-99,28,5.2,-99,17,0,16.3,118,10.3,130.5,23.4,29,3.1,132.5,-99,-99,-99,-99
1990101,-99,-99,-99,-99,22,0,-99,2.4,0,0.3,37.9,0,44,12.1,3.5,-99,16.2,-99,-99,-99,-99
1990102,-99,-99,-99,-99,0,0,-99,0,0,0,19.2,0,0,0,11.5,-99,0,-99,-99,-99,-99
1990103,-99,-99,-99,-99,4.6,0,-99,31.2,0,0.3,118,0,41.8,3.9,25.5,-99,28,-99,-99,-99,-99
1990111,-99,-99,-99,-99,28.1,5.1,-99,8,0,11.9,41,20.3,168,86.7,20,49.8,33.7,-99,-99,-99,-99
1990112,-99,-99,-99,-99,163.6,72.6,-99,160.1,0,150,0,68.8,495.9,218.1,209.5,167.2,229.7,-99,-99,-99,-99
1990113,-99,-99,-99,-99,0,15.6,-99,0,5.9,0,42.3,0,19.5,46.3,0,0,19,-99,-99,-99,-99
1990121,-99,-99,-99,-99,4,9.2,-99,0,2.8,0,77.8,0,11.5,47.8,1,0,0,-99,-99,-99,-99
1990122,-99,-99,-99,-99,16.5,0,-99,11.5,0,13,410.4,0,45,77.9,43.5,43.4,40.3,-99,-99,-99,-99
1990123,-99,-99,-99,-99,34.6,0,-99,10,0,47.2,4.4,0,0,116.1,5.5,0.4,13.1,-99,-99,-99,-99
1991011,-99,-99,-99,-99,17,25.8,-99,53,-99,0,0,12,25.5,67.1,21.5,139.1,66.8,-99,-99,-99,-99
1991012,-99,-99,-99,-99,49.4,24.7,-99,9.6,-99,0,0,18.4,21.5,112.1,66,65,75,-99,-99,-99,-99
1991013,-99,-99,-99,-99,73.6,35.1,-99,66.9,-99,0,0,4.1,151,119.4,84,81.7,139.2,-99,-99,-99,-99
1991021,-99,-99,-99,-99,24,0,-99,17.5,-99,3.8,11.4,0,0,66.2,33,0,54.6,-99,-99,-99,-99
1991022,-99,-99,-99,-99,0,0,-99,23.9,-99,0.3,1,0,12,3.7,0,4.9,0,-99,-99,-99,-99
1991023,-99,-99,-99,-99,0,0,-99,0,-99,0,1.6,0,0,0,2,0,0,-99,-99,-99,-99
1991031,-99,-99,-99,-99,4,0,-99,19,-99,0,21.1,0,9.5,93,0,0.3,37.5,-99,-99,-99,-99
1991032,-99,-99,-99,-99,38.3,15.6,-99,4,-99,0.3,14.5,0,51.5,12.8,8,0,6.5,-99,-99,-99,-99
1991033,-99,-99,-99,-99,98,122,-99,162.7,-99,94.2,170,52.5,166.5,49.9,44,86.7,91.3,-99,-99,-99,-99
1991041,-99,-99,-99,-99,66.8,44.7,-99,84.3,-99,122,213.2,46.6,279.5,194.2,60,17.5,86.1,-99,-99,-99,-99
1991042,-99,-99,-99,-99,118.7,50.3,-99,60.4,-99,44.4,208.7,50.8,196,179.1,47,122,168,-99,-99,-99,-99
1991043,-99,-99,-99,-99,82.9,45.3,-99,51,-99,20.7,44.7,16.5,15.5,122.6,29.5,93.2,128,-99,-99,-99,-99
1991051,-99,-99,-99,-99,18,61.5,-99,42.5,-99,55.2,197.2,36.8,365.4,107.2,50.5,39.7,87.4,-99,-99,-99,-99
1991052,-99,-99,-99,-99,67.5,5.1,-99,12.5,-99,9.7,123.1,0,72.5,41.8,79.5,87.8,89.9,-99,-99,-99,-99
1991053,-99,-99,-99,-99,10,28.6,-99,10,-99,8,92.5,14.4,95.5,0,25,9,16,-99,-99,-99,-99
1991061,-99,-99,-99,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,-99,-99,-99,-99
1991062,-99,-99,-99,-99,0,24.9,-99,0,-99,0,13.5,0,0,7.3,0,19.2,27,-99,-99,-99,-99
1991063,-99,-99,-99,-99,8.6,0,-99,2,-99,3.8,22.2,10.1,38.5,11.3,3,0,30.6,-99,-99,-99,-99
1991071,-99,-99,-99,-99,47.4,0,-99,0,-99,14,45.3,8.2,48,-99,0,7,18.6,-99,-99,-99,-99
1991072,-99,-99,-99,-99,14.6,0,-99,0,-99,0,22.8,0,20.5,-99,0,0,0,-99,-99,-99,-99
1991073,-99,-99,-99,-99,0,0,-99,2,-99,0,35.3,0,60,-99,9,0,25.2,-99,-99,-99,-99
1991081,-99,-99,-99,-99,10,0,-99,0,-99,0.8,32.8,8.1,58.5,-99,3.5,8.2,4.5,-99,-99,-99,-99
1991082,-99,-99,-99,-99,0,0,-99,0,-99,12.3,46.1,10.3,44.5,-99,6.5,0.3,17,-99,-99,-99,-99
1991083,-99,-99,-99,-99,0,0,-99,0,-99,0,1.7,0,0,-99,15,0,7,-99,-99,-99,-99
1991091,-99,-99,-99,-99,0,0,-99,0,-99,0,0,0,0,-99,0,0,0,-99,-99,-99,-99
1991092,-99,-99,-99,-99,16,14.6,-99,0,-99,0,2.4,0,0,-99,0,0.4,15.5,-99,-99,-99,-99
1991093,-99,-99,-99,-99,0,0,-99,15,-99,0,30.2,0,58,-99,26,0.3,8.5,-99,-99,-99,-99
1991101,-99,-99,-99,-99,0,0,-99,0,-99,0,0,7.1,25.5,-99,11.5,17.2,26.4,-99,-99,-99,-99
1991102,-99,-99,-99,-99,0,0,-99,0,-99,0,2.4,0,27,-99,0,0,3,-99,-99,-99,-99
1991103,-99,-99,-99,-99,0,0,-99,0,-99,0,30.2,0,6.5,-99,0,0,0,-99,-99,-99,-99
1991111,-99,-99,-99,-99,0,0,-99,3.5,-99,0,70.4,0,120,-99,0,16,25.6,-99,-99,-99,-99
1991112,-99,-99,-99,-99,25.9,0,-99,1,-99,0,5.1,17.3,71,-99,10.5,66.1,22.3,-99,-99,-99,-99
1991113,-99,-99,-99,-99,41,23.8,-99,24.6,-99,4.2,4.8,0,143.5,-99,10.5,33.7,12,-99,-99,-99,-99
1991121,-99,-99,-99,-99,13.6,15,-99,12.5,-99,14,76,36.4,22,-99,5.5,46.1,40,-99,-99,-99,-99
1991122,-99,-99,-99,-99,90.4,48.5,-99,61,-99,133,51,5.1,117,-99,199.5,132.1,206.2,-99,-99,-99,-99
1991123,-99,-99,-99,-99,56.8,15.6,-99,93,-99,68.5,47.5,20.2,96,-99,116.5,34.8,62.8,-99,-99,-99,-99
1992011,-99,-99,-99,-99,14.6,0,-99,36,-99,0,39.8,8.2,36.5,-99,0,23.8,25.5,-99,-99,-99,-99
1992012,-99,-99,-99,-99,0,0,-99,0,-99,0,0.8,0,0,-99,0,0,0,-99,-99,-99,-99
1992013,-99,-99,-99,-99,0,0,-99,0,-99,0.3,2.4,0,0,-99,0,23.9,11.2,-99,-99,-99,-99
1992021,-99,-99,-99,-99,80.1,25.6,-99,66.5,-99,21.6,99.7,20.2,61,-99,66.5,107.4,41.3,-99,-99,-99,-99
1992022,-99,-99,-99,-99,46.6,30.9,-99,60,-99,4.1,49,0,104,-99,88.5,56.6,84.1,-99,-99,-99,-99
1992023,-99,-99,-99,-99,7,15.6,-99,0,-99,14.7,2.1,0,48,-99,0,0.6,19.6,-99,-99,-99,-99
