Station_ID,Longitude,Latitude,Year,Month,Rainfall
1KA104,35.6994,-7.7725,2013,4,103
1KA104,35.6994,-7.7725,2014,4,144
1KA104,35.6994,-7.7725,2016,4,-9999
1KA104,35.6994,-7.7725,2017,4,75.7
1KA104,35.6994,-7.7725,2018,4,34.9
1KA112,36,-7.1,1981,4,82.4
1KA112,36,-7.1,1982,4,82
1KA112,36,-7.1,1983,4,1.5
1KA112,36,-7.1,1984,4,134.8
1KA112,36,-7.1,1985,4,47.3
1KA112,36,-7.1,1986,4,1
1KA112,36,-7.1,1987,4,93.5
1KA112,36,-7.1,1988,4,16.6
1KA112,36,-7.1,1989,4,76.2
1KA112,36,-7.1,1990,4,241.2
1KA112,36,-7.1,1991,4,37.5
1KA112,36,-7.1,1992,4,9.6
1KA112,36,-7.1,1993,4,2.1
1KA112,36,-7.1,1994,4,3.5
1KA112,36,-7.1,1995,4,0
1KA112,36,-7.1,1996,4,90.4
1KA112,36,-7.1,1997,4,-9999
1KA112,36,-7.1,1998,4,43.3
1KA112,36,-7.1,1999,4,28
1KA112,36,-7.1,2000,4,62
1KA112,36,-7.1,2001,4,43.5
1KA112,36,-7.1,2002,4,-9999
1KA112,36,-7.1,2003,4,48.3
1KA112,36,-7.1,2004,4,81.3
1KA112,36,-7.1,2005,4,11.4
1KA112,36,-7.1,2006,4,26.3
1KA112,36,-7.1,2007,4,0
1KA112,36,-7.1,2008,4,3.8
1KA112,36,-7.1,2009,4,35.8
1KA112,36,-7.1,2010,4,28.4
1KA112,36,-7.1,2011,4,41.5
1KA112,36,-7.1,2012,4,31.3
1KA112,36,-7.1,2013,4,47.3
1KA112,36,-7.1,2014,4,5.4
1KA112,36,-7.1,2015,4,67.6
1KA112,36,-7.1,2016,4,140.2
1KA112,36,-7.1,2017,4,10
1KA112,36,-7.1,2018,4,126.9
1KA107,34.8186,-8.1994,1981,4,-9999
1KA107,34.8186,-8.1994,1982,4,112.5
1KA107,34.8186,-8.1994,1983,4,75.2
1KA107,34.8186,-8.1994,1984,4,32.9
1KA107,34.8186,-8.1994,1985,4,91.9
1KA107,34.8186,-8.1994,1986,4,41.1
1KA107,34.8186,-8.1994,1987,4,60.9
1KA107,34.8186,-8.1994,1988,4,76.4
1KA107,34.8186,-8.1994,1989,4,44.5
1KA107,34.8186,-8.1994,1990,4,116
1KA107,34.8186,-8.1994,1998,4,-9999
1KA107,34.8186,-8.1994,1999,4,47.6
1KA107,34.8186,-8.1994,2000,4,48.3
1KA107,34.8186,-8.1994,2003,4,-9999
1KA107,34.8186,-8.1994,2004,4,-9999
1KA107,34.8186,-8.1994,2011,4,-9999
1KA107,34.8186,-8.1994,2012,4,55.9
1KA107,34.8186,-8.1994,2013,4,-9999
1KA107,34.8186,-8.1994,2014,4,153.1
1KA107,34.8186,-8.1994,2016,4,-9999
1KA107,34.8186,-8.1994,2017,4,75.7
1KA107,34.8186,-8.1994,2018,4,90.8
1KA113,34.7661,-9.3453,1998,4,-9999
1KA113,34.7661,-9.3453,1999,4,134.2
1KA113,34.7661,-9.3453,2000,4,107.8
1KA113,34.7661,-9.3453,2001,4,89.6
1KA113,34.7661,-9.3453,2002,4,152.9
1KA113,34.7661,-9.3453,2003,4,161
1KA113,34.7661,-9.3453,2004,4,174.3
1KA113,34.7661,-9.3453,2005,4,0.4
1KA113,34.7661,-9.3453,2006,4,49.7
1KA113,34.7661,-9.3453,2013,4,-9999
1KA113,34.7661,-9.3453,2016,4,336.9
1KA113,34.7661,-9.3453,2017,4,107.2
1KA113,34.7661,-9.3453,2018,4,296
1KA100,35.8986,-8.11,2016,4,-9999
1KA100,35.8986,-8.11,2017,4,392.55
1KA100,35.8986,-8.11,2018,4,244.9
1KA103,34.57755556,-8.896611111,2016,4,81
1KA103,34.57755556,-8.896611111,2017,4,58.5
1KA103,34.57755556,-8.896611111,2018,4,-9999
1KA108,35.280735,-8.310224,2017,4,65.1
1KA108,35.280735,-8.310224,2018,4,89.92
1KA111,34.9,-7.75,1981,4,102.3
1KA111,34.9,-7.75,1982,4,86.2
1KA111,34.9,-7.75,1983,4,25.3
1KA111,34.9,-7.75,1984,4,162.6
1KA111,34.9,-7.75,1985,4,54.5
1KA111,34.9,-7.75,1986,4,32.7
1KA111,34.9,-7.75,1987,4,73.4
1KA111,34.9,-7.75,1988,4,23.9
1KA111,34.9,-7.75,1989,4,84.6
1KA111,34.9,-7.75,1990,4,76.7
1KA111,34.9,-7.75,1991,4,32.2
1KA111,34.9,-7.75,1992,4,68.6
1KA111,34.9,-7.75,1993,4,36
1KA111,34.9,-7.75,1994,4,6.7
1KA111,34.9,-7.75,1995,4,24.4
1KA111,34.9,-7.75,1996,4,70.4
1KA111,34.9,-7.75,1997,4,80.8
1KA111,34.9,-7.75,1998,4,155.5
1KA111,34.9,-7.75,1999,4,57.9
1KA111,34.9,-7.75,2000,4,20.3
1KA111,34.9,-7.75,2001,4,88
1KA111,34.9,-7.75,2002,4,48.1
1KA111,34.9,-7.75,2003,4,36.9
1KA111,34.9,-7.75,2004,4,130.8
1KA111,34.9,-7.75,2005,4,14.2
1KA111,34.9,-7.75,2006,4,24.1
1KA111,34.9,-7.75,2007,4,9.4
1KA111,34.9,-7.75,2008,4,82
1KA111,34.9,-7.75,2009,4,47.4
1KA111,34.9,-7.75,2010,4,-9999
1KA111,34.9,-7.75,2011,4,51.8
1KA111,34.9,-7.75,2012,4,31.7
1KA111,34.9,-7.75,2013,4,70.5
1KA111,34.9,-7.75,2014,4,39.4
1KA111,34.9,-7.75,2015,4,91.2
1KA111,34.9,-7.75,2016,4,154.1
1KA111,34.9,-7.75,2017,4,65.5
1KA111,34.9,-7.75,2018,4,77.1
1KA106,34.16667,-8.83333,1981,4,50.6
1KA106,34.16667,-8.83333,1982,4,37.3
1KA106,34.16667,-8.83333,1983,4,11.5
1KA106,34.16667,-8.83333,1984,4,28.4
1KA106,34.16667,-8.83333,1985,4,61.1
1KA106,34.16667,-8.83333,1986,4,88.5
1KA106,34.16667,-8.83333,1987,4,115.8
1KA106,34.16667,-8.83333,1988,4,7.4
1KA106,34.16667,-8.83333,1989,4,68
1KA106,34.16667,-8.83333,1990,4,85.7
1KA106,34.16667,-8.83333,1991,4,134.7
1KA106,34.16667,-8.83333,1992,4,61.1
1KA106,34.16667,-8.83333,1993,4,34.9
1KA106,34.16667,-8.83333,1994,4,41.1
1KA106,34.16667,-8.83333,1995,4,19.4
1KA106,34.16667,-8.83333,1996,4,187.4
1KA106,34.16667,-8.83333,1997,4,59.9
1KA106,34.16667,-8.83333,1998,4,87.1
1KA106,34.16667,-8.83333,1999,4,90
1KA106,34.16667,-8.83333,2000,4,41.8
1KA106,34.16667,-8.83333,2001,4,30.5
1KA106,34.16667,-8.83333,2002,4,26.7
1KA106,34.16667,-8.83333,2003,4,33.3
1KA106,34.16667,-8.83333,2004,4,62.8
1KA106,34.16667,-8.83333,2005,4,14.1
1KA106,34.16667,-8.83333,2006,4,34.3
1KA106,34.16667,-8.83333,2007,4,11.9
1KA106,34.16667,-8.83333,2008,4,21.8
1KA106,34.16667,-8.83333,2009,4,114.5
1KA106,34.16667,-8.83333,2010,4,24.5
1KA106,34.16667,-8.83333,2011,4,27.3
1KA106,34.16667,-8.83333,2012,4,21.9
1KA106,34.16667,-8.83333,2013,4,23.2
1KA106,34.16667,-8.83333,2014,4,107.8
1KA106,34.16667,-8.83333,2015,4,58.8
1KA106,34.16667,-8.83333,2016,4,28.3
1KA106,34.16667,-8.83333,2017,4,-9999
1KA106,34.16667,-8.83333,2018,4,29.7
1KA115,35.6896,-8.23047,2013,4,-9999
1KA115,35.6896,-8.23047,2014,4,258.2
1KA115,35.6896,-8.23047,2015,4,-9999
1KA115,35.6896,-8.23047,2016,4,332.7
1KA115,35.6896,-8.23047,2017,4,147.4
1KA115,35.6896,-8.23047,2018,4,154.1
1KA110,34.01667,-8.93333,1981,4,181
1KA110,34.01667,-8.93333,1982,4,80.9
1KA110,34.01667,-8.93333,1983,4,72.5
1KA110,34.01667,-8.93333,1984,4,106
1KA110,34.01667,-8.93333,1985,4,156.5
1KA110,34.01667,-8.93333,1986,4,66.8
1KA110,34.01667,-8.93333,1989,4,143.7
1KA110,34.01667,-8.93333,1990,4,-9999
1KA110,34.01667,-8.93333,1991,4,352.4
1KA110,34.01667,-8.93333,1992,4,177.4
1KA110,34.01667,-8.93333,1993,4,136.4
1KA110,34.01667,-8.93333,1994,4,68.7
1KA110,34.01667,-8.93333,1995,4,107.1
1KA110,34.01667,-8.93333,1997,4,79.2
1KA110,34.01667,-8.93333,1998,4,228.4
1KA110,34.01667,-8.93333,1999,4,228.6
1KA110,34.01667,-8.93333,2000,4,78.2
1KA110,34.01667,-8.93333,2001,4,120.1
1KA110,34.01667,-8.93333,2002,4,89.8
1KA110,34.01667,-8.93333,2003,4,123.4
1KA110,34.01667,-8.93333,2004,4,219
1KA110,34.01667,-8.93333,2005,4,122.7
1KA110,34.01667,-8.93333,2006,4,143.4
1KA110,34.01667,-8.93333,2007,4,44.1
1KA110,34.01667,-8.93333,2008,4,144
1KA110,34.01667,-8.93333,2009,4,180.5
1KA110,34.01667,-8.93333,2010,4,54.8
1KA109,33.9719,-8.9436,2007,4,-9999
1KA109,33.9719,-8.9436,2008,4,1019.8
1KA109,33.9719,-8.9436,2009,4,420.1
1KA109,33.9719,-8.9436,2010,4,663.1
1KA109,33.9719,-8.9436,2011,4,670.2
1KA109,33.9719,-8.9436,2012,4,289.5
1KA109,33.9719,-8.9436,2013,4,622.5
1KA109,33.9719,-8.9436,2014,4,924
1KA109,33.9719,-8.9436,2015,4,367.9
1KA109,33.9719,-8.9436,2016,4,515.2
1KA109,33.9719,-8.9436,2017,4,776.8
1KA109,33.9719,-8.9436,2018,4,442
1KA114,35.95,-6.66667,2007,4,-9999
1KA114,35.95,-6.66667,2008,4,1019.8
1KA114,35.95,-6.66667,2009,4,420.1
1KA114,35.95,-6.66667,2010,4,663.1
1KA114,35.95,-6.66667,2011,4,670.2
1KA114,35.95,-6.66667,2012,4,289.5
1KA114,35.95,-6.66667,2013,4,622.5
1KA114,35.95,-6.66667,2014,4,924
1KA114,35.95,-6.66667,2015,4,367.9
1KA114,35.95,-6.66667,2016,4,515.2
1KA114,35.95,-6.66667,2017,4,776.8
1KA114,35.95,-6.66667,2018,4,442
1KA110,34.01667,-8.93333,1981,4,0
1KA110,34.01667,-8.93333,1982,4,75.1
1KA110,34.01667,-8.93333,1983,4,51.7
1KA110,34.01667,-8.93333,1984,4,0
1KA110,34.01667,-8.93333,1985,4,10.3
1KA110,34.01667,-8.93333,1986,4,12
1KA110,34.01667,-8.93333,1987,4,37.7
1KA110,34.01667,-8.93333,1994,4,-9999
1KA110,34.01667,-8.93333,1995,4,91
1KA110,34.01667,-8.93333,2002,4,-9999
1KA110,34.01667,-8.93333,2010,4,42.8
1KA110,34.01667,-8.93333,2011,4,229.1
1KA110,34.01667,-8.93333,2012,4,-9999
1KA110,34.01667,-8.93333,2013,4,159.4
1KA105,35.73,-7.17,2014,4,56.5
1KA105,35.73,-7.17,2015,4,125.2
1KA105,35.73,-7.17,2016,4,-9999
1KA105,35.73,-7.17,2017,4,39.6
1KA105,35.73,-7.17,2018,4,108.7
9535005,35.92,-5.88,2008,4,-9999
9535005,35.92,-5.88,2009,4,71.9
9535005,35.92,-5.88,2010,4,10.8
9535005,35.92,-5.88,2011,4,104.9
9535005,35.92,-5.88,2012,4,76.2
9535005,35.92,-5.88,2013,4,81.6
9535005,35.92,-5.88,2014,4,61.2
9535005,35.92,-5.88,2015,4,102.9
9535005,35.92,-5.88,2016,4,171.6
9535005,35.92,-5.88,2017,4,36.2
9535005,35.92,-5.88,2018,4,-9999
9535006,35.75,-5.88,2008,4,-9999
9535006,35.75,-5.88,2009,4,41.4
9535006,35.75,-5.88,2010,4,14
9535006,35.75,-5.88,2011,4,49.7
9535006,35.75,-5.88,2012,4,135.7
9535006,35.75,-5.88,2013,4,160.6
9535006,35.75,-5.88,2014,4,84.7
9535006,35.75,-5.88,2015,4,116
9535006,35.75,-5.88,2016,4,251.9
9535006,35.75,-5.88,2017,4,22.1
9535006,35.75,-5.88,2018,4,-9999
9536004,36.13,-5.78,1981,4,136.7
9536004,36.13,-5.78,1982,4,69.4
9536004,36.13,-5.78,1983,4,30.7
9536004,36.13,-5.78,1984,4,50.5
9536004,36.13,-5.78,1985,4,16.5
9536004,36.13,-5.78,1986,4,50.2
9536004,36.13,-5.78,1987,4,71.9
9536004,36.13,-5.78,1988,4,6.8
9536004,36.13,-5.78,1989,4,192.2
9536004,36.13,-5.78,1990,4,202
9536004,36.13,-5.78,1991,4,3.9
9536004,36.13,-5.78,2008,4,-9999
9536004,36.13,-5.78,2009,4,0
9536004,36.13,-5.78,2010,4,-9999
9536004,36.13,-5.78,2011,4,-9999
9536004,36.13,-5.78,2012,4,28
9536004,36.13,-5.78,2013,4,30.6
9536004,36.13,-5.78,2014,4,20
9536004,36.13,-5.78,2015,4,125.5
9536004,36.13,-5.78,2016,4,297
9536004,36.13,-5.78,2017,4,36.2
9536004,36.13,-5.78,2018,4,186.9
9536017,36.0849,-5.716,1981,4,76.4
9536017,36.0849,-5.716,1982,4,57.4
9536017,36.0849,-5.716,1983,4,26.5
9536017,36.0849,-5.716,1984,4,79.1
9536017,36.0849,-5.716,1985,4,49.5
9536017,36.0849,-5.716,1986,4,35
9536017,36.0849,-5.716,1987,4,113.3
9536017,36.0849,-5.716,1988,4,23.4
9536017,36.0849,-5.716,1989,4,131.3
9536017,36.0849,-5.716,1990,4,41.5
9536017,36.0849,-5.716,1991,4,-9999
9536017,36.0849,-5.716,2006,4,-9999
9536017,36.0849,-5.716,2007,4,32.3
9536017,36.0849,-5.716,2008,4,89.4
9536017,36.0849,-5.716,2009,4,78.4
9536017,36.0849,-5.716,2010,4,-9999
9536017,36.0849,-5.716,2011,4,-9999
9536017,36.0849,-5.716,2012,4,70.6
9536017,36.0849,-5.716,2013,4,52.5
9536017,36.0849,-5.716,2014,4,11.7
9536017,36.0849,-5.716,2015,4,116
9536017,36.0849,-5.716,2016,4,251.9
9536017,36.0849,-5.716,2017,4,27.5
9536017,36.0849,-5.716,2018,4,-9999
9635012,35.7532,-6.18782,1981,4,57.7
9635012,35.7532,-6.18782,1982,4,95.4
9635012,35.7532,-6.18782,1983,4,0
9635012,35.7532,-6.18782,1984,4,71.4
9635012,35.7532,-6.18782,1985,4,84
9635012,35.7532,-6.18782,1986,4,19.3
9635012,35.7532,-6.18782,1987,4,70.1
9635012,35.7532,-6.18782,1988,4,2.3
9635012,35.7532,-6.18782,1989,4,80.8
9635012,35.7532,-6.18782,1990,4,113.4
9635012,35.7532,-6.18782,2008,4,18.2
9635012,35.7532,-6.18782,2009,4,114.5
9635012,35.7532,-6.18782,2010,4,0
9635012,35.7532,-6.18782,2011,4,47.9
9635012,35.7532,-6.18782,2012,4,74.3
9635012,35.7532,-6.18782,2013,4,85.5
9635012,35.7532,-6.18782,2014,4,34.7
9635012,35.7532,-6.18782,2015,4,30.8
9635012,35.7532,-6.18782,2016,4,107.2
9635012,35.7532,-6.18782,2017,4,3.7
9635012,35.7532,-6.18782,2018,4,28.9
9636013,36.327,-6.21775,1981,4,76.6
9636013,36.327,-6.21775,1982,4,46.6
9636013,36.327,-6.21775,1983,4,23.7
9636013,36.327,-6.21775,1984,4,71.2
9636013,36.327,-6.21775,1985,4,44
9636013,36.327,-6.21775,1988,4,5
9636013,36.327,-6.21775,1989,4,159.5
9636013,36.327,-6.21775,1990,4,79.7
9636013,36.327,-6.21775,1991,4,32.4
9636013,36.327,-6.21775,1992,4,80
9636013,36.327,-6.21775,1993,4,17.4
9636013,36.327,-6.21775,1994,4,13.6
9636013,36.327,-6.21775,1995,4,8.8
9636013,36.327,-6.21775,2007,4,-9999
9636013,36.327,-6.21775,2008,4,35.5
9636013,36.327,-6.21775,2009,4,26.3
9636013,36.327,-6.21775,2010,4,15.4
9636013,36.327,-6.21775,2011,4,113.4
9636013,36.327,-6.21775,2012,4,40.4
9636013,36.327,-6.21775,2013,4,43.3
9636013,36.327,-6.21775,2014,4,48.9
9636013,36.327,-6.21775,2015,4,56.3
9636013,36.327,-6.21775,2016,4,124.4
9636020,36,-5.59,2008,4,-9999
9636020,36,-5.59,2009,4,26.3
9636020,36,-5.59,2010,4,15.7
9636020,36,-5.59,2011,4,113.4
9636020,36,-5.59,2012,4,40.4
9636020,36,-5.59,2013,4,43.3
9636020,36,-5.59,2014,4,48.9
9636020,36,-5.59,2015,4,125.5
9636020,36,-5.59,2016,4,-9999
9637045,37.63,-6.95,1981,4,404.9
9637045,37.63,-6.95,1982,4,420.3
9637045,37.63,-6.95,1983,4,392.3
9637045,37.63,-6.95,1984,4,943
9637045,37.63,-6.95,1985,4,474
9637045,37.63,-6.95,1986,4,1006.5
9637045,37.63,-6.95,1987,4,302
9637045,37.63,-6.95,1988,4,377.5
9637045,37.63,-6.95,1989,4,902.5
9637045,37.63,-6.95,1990,4,532.7
9637045,37.63,-6.95,1991,4,491
9637045,37.63,-6.95,1992,4,891.4
9637045,37.63,-6.95,1994,4,432.9
9637045,37.63,-6.95,1995,4,829
9637045,37.63,-6.95,1996,4,500
9637045,37.63,-6.95,1997,4,508.1
9637045,37.63,-6.95,1998,4,772.8
9637045,37.63,-6.95,1999,4,454.3
9637045,37.63,-6.95,2000,4,314
9637045,37.63,-6.95,2001,4,581.7
9637045,37.63,-6.95,2002,4,1397.9
9637045,37.63,-6.95,2003,4,182.9
9637045,37.63,-6.95,2004,4,312.5
9637045,37.63,-6.95,2005,4,597
9637045,37.63,-6.95,2006,4,510.2
9637045,37.63,-6.95,2007,4,342.1
9637045,37.63,-6.95,2008,4,1224.3
9637045,37.63,-6.95,2009,4,341.3
9637045,37.63,-6.95,2010,4,646.2
9637045,37.63,-6.95,2011,4,671.4
9637045,37.63,-6.95,2012,4,70.1
9637045,37.63,-6.95,2013,4,253.2
9637045,37.63,-6.95,2014,4,862.7
9637045,37.63,-6.95,2015,4,376.1
9637045,37.63,-6.95,2016,4,750.8
9637045,37.63,-6.95,2017,4,847.2
9637045,37.63,-6.95,2018,4,360.7
9637047,37.57,-6.98,1981,4,281.6
9637047,37.57,-6.98,1982,4,257.7
9637047,37.57,-6.98,1983,4,171.3
9637047,37.57,-6.98,1984,4,321.9
9637047,37.57,-6.98,1985,4,374
9637047,37.57,-6.98,1986,4,274.3
9637047,37.57,-6.98,1987,4,141.7
9637047,37.57,-6.98,1988,4,122.3
9637047,37.57,-6.98,1989,4,188.2
9637047,37.57,-6.98,1990,4,136
9637047,37.57,-6.98,1991,4,140.3
9637047,37.57,-6.98,1992,4,175.6
9637047,37.57,-6.98,1993,4,180.8
9637047,37.57,-6.98,1994,4,137.6
9637047,37.57,-6.98,1995,4,184.9
9637047,37.57,-6.98,1996,4,216
9637047,37.57,-6.98,1997,4,169.3
9637047,37.57,-6.98,1998,4,324.1
9637047,37.57,-6.98,1999,4,118.7
9637047,37.57,-6.98,2000,4,137
9637047,37.57,-6.98,2001,4,220.7
9637047,37.57,-6.98,2002,4,227.5
9637047,37.57,-6.98,2003,4,65.3
9637047,37.57,-6.98,2004,4,152.2
9637047,37.57,-6.98,2005,4,115.6
9637047,37.57,-6.98,2006,4,218.8
9637047,37.57,-6.98,2007,4,119.2
9637047,37.57,-6.98,2008,4,175.2
9637047,37.57,-6.98,2009,4,129.9
9637047,37.57,-6.98,2010,4,128.5
9637047,37.57,-6.98,2011,4,377.3
9637047,37.57,-6.98,2012,4,-9999
9637047,37.57,-6.98,2013,4,-9999
9637047,37.57,-6.98,2014,4,-9999
9637047,37.57,-6.98,2015,4,87.2
9637047,37.57,-6.98,2016,4,176.3
9637047,37.57,-6.98,2017,4,240.31
9637047,37.57,-6.98,2018,4,254.6
9637048,37.63,-6.92,1981,4,187.9
9637048,37.63,-6.92,1982,4,168.2
9637048,37.63,-6.92,1983,4,185.8
9637048,37.63,-6.92,1984,4,200.8
9637048,37.63,-6.92,1985,4,51.8
9637048,37.63,-6.92,1986,4,84.2
9637048,37.63,-6.92,1987,4,64.5
9637048,37.63,-6.92,1988,4,105.5
9637048,37.63,-6.92,1989,4,137.8
9637048,37.63,-6.92,1990,4,100.3
9637048,37.63,-6.92,1991,4,113.9
9637048,37.63,-6.92,1992,4,88.4
9637048,37.63,-6.92,1993,4,124.2
9637048,37.63,-6.92,1994,4,216.2
9637048,37.63,-6.92,1995,4,131.9
9637048,37.63,-6.92,1996,4,174
9637048,37.63,-6.92,1997,4,216.1
9637048,37.63,-6.92,1998,4,295.8
9637048,37.63,-6.92,1999,4,327
9637048,37.63,-6.92,2000,4,230
9637048,37.63,-6.92,2001,4,462
9637048,37.63,-6.92,2002,4,507
9637048,37.63,-6.92,2003,4,118
9637048,37.63,-6.92,2004,4,431
9637048,37.63,-6.92,2005,4,305
9637048,37.63,-6.92,2006,4,449
9637048,37.63,-6.92,2007,4,260.2
9637048,37.63,-6.92,2008,4,544
9637048,37.63,-6.92,2009,4,215
9637048,37.63,-6.92,2010,4,328
9637048,37.63,-6.92,2011,4,356
9637048,37.63,-6.92,2012,4,122
9637048,37.63,-6.92,2013,4,156
9637048,37.63,-6.92,2014,4,503
9637048,37.63,-6.92,2015,4,132
9637048,37.63,-6.92,2016,4,425
9637048,37.63,-6.92,2017,4,788
9637048,37.63,-6.92,2018,4,123
9637052,37.6604,-6.18755,1981,4,256.1
9637052,37.6604,-6.18755,1982,4,139.9
9637052,37.6604,-6.18755,1983,4,98
9637052,37.6604,-6.18755,1984,4,252.2
9637052,37.6604,-6.18755,1985,4,169
9637052,37.6604,-6.18755,1986,4,126.3
9637052,37.6604,-6.18755,1987,4,78.4
9637052,37.6604,-6.18755,1988,4,78.7
9637052,37.6604,-6.18755,1989,4,414.3
9637052,37.6604,-6.18755,1990,4,-9999
9637052,37.6604,-6.18755,1991,4,187.1
9637052,37.6604,-6.18755,1992,4,206.1
9637052,37.6604,-6.18755,1994,4,121
9637052,37.6604,-6.18755,1995,4,156.3
9637052,37.6604,-6.18755,1996,4,197.8
9637052,37.6604,-6.18755,1997,4,245.2
9637052,37.6604,-6.18755,1998,4,213.9
9637052,37.6604,-6.18755,1999,4,179.1
9637052,37.6604,-6.18755,2000,4,186.7
9637052,37.6604,-6.18755,2001,4,190.5
9637052,37.6604,-6.18755,2002,4,252.7
9637052,37.6604,-6.18755,2003,4,43.6
9637052,37.6604,-6.18755,2004,4,238.5
9637052,37.6604,-6.18755,2005,4,91.2
9637052,37.6604,-6.18755,2006,4,195.7
9637052,37.6604,-6.18755,2007,4,48.1
9637052,37.6604,-6.18755,2008,4,194.4
9637052,37.6604,-6.18755,2009,4,175
9637052,37.6604,-6.18755,2010,4,150.9
9637052,37.6604,-6.18755,2011,4,132.1
9637052,37.6604,-6.18755,2012,4,62.9
9637052,37.6604,-6.18755,2013,4,111
9637052,37.6604,-6.18755,2014,4,230.6
9637052,37.6604,-6.18755,2015,4,123.6
9637052,37.6604,-6.18755,2016,4,277
9637052,37.6604,-6.18755,2017,4,279.6
9637052,37.6604,-6.18755,2018,4,229.3
9637043,37.65,-6.133333,1981,4,255.5
9637043,37.65,-6.133333,1982,4,177.5
9637043,37.65,-6.133333,1983,4,186.5
9637043,37.65,-6.133333,1984,4,385.5
9637043,37.65,-6.133333,1985,4,151.5
9637043,37.65,-6.133333,1986,4,154
9637043,37.65,-6.133333,1987,4,152
9637043,37.65,-6.133333,1988,4,123
9637043,37.65,-6.133333,1989,4,377.5
9637043,37.65,-6.133333,1990,4,256
9637043,37.65,-6.133333,1991,4,136.5
9637043,37.65,-6.133333,1992,4,333
9637043,37.65,-6.133333,1993,4,332.5
9637043,37.65,-6.133333,1994,4,123.5
9637043,37.65,-6.133333,1995,4,204
9637043,37.65,-6.133333,1996,4,389.5
9637043,37.65,-6.133333,1997,4,199.5
9637043,37.65,-6.133333,1998,4,282.6
9637043,37.65,-6.133333,1999,4,213.5
9637043,37.65,-6.133333,2000,4,168.5
9637043,37.65,-6.133333,2001,4,245
9637043,37.65,-6.133333,2002,4,416.5
9637043,37.65,-6.133333,2003,4,52.5
9637043,37.65,-6.133333,2004,4,302.6
9637043,37.65,-6.133333,2005,4,126.5
9637043,37.65,-6.133333,2006,4,163.2
9637043,37.65,-6.133333,2007,4,144.1
9637043,37.65,-6.133333,2008,4,302.5
9637043,37.65,-6.133333,2009,4,-9999
9637043,37.65,-6.133333,2010,4,279
9637043,37.65,-6.133333,2011,4,-9999
9637043,37.65,-6.133333,2012,4,30
9637043,37.65,-6.133333,2013,4,198.3
9637043,37.65,-6.133333,2014,4,173.4
9637043,37.65,-6.133333,2015,4,157.3
9637043,37.65,-6.133333,2016,4,284.1
9637043,37.65,-6.133333,2017,4,197.3
9737024,37.6881873,-7.0727211,1981,4,422.2
9737024,37.6881873,-7.0727211,1982,4,-9999
9737024,37.6881873,-7.0727211,1983,4,246.7
9737024,37.6881873,-7.0727211,1984,4,276.8
9737024,37.6881873,-7.0727211,1985,4,382.6
9737024,37.6881873,-7.0727211,1986,4,284.5
9737024,37.6881873,-7.0727211,1987,4,283.2
9737024,37.6881873,-7.0727211,1988,4,188.1
9737024,37.6881873,-7.0727211,1989,4,437.5
9737024,37.6881873,-7.0727211,1990,4,228.8
9737024,37.6881873,-7.0727211,1991,4,495.9
9737024,37.6881873,-7.0727211,2010,4,-9999
9737024,37.6881873,-7.0727211,2011,4,323.9
9737024,37.6881873,-7.0727211,2012,4,198.8
9737024,37.6881873,-7.0727211,2013,4,223.5
9737024,37.6881873,-7.0727211,2014,4,458.4
9737024,37.6881873,-7.0727211,2015,4,251.8
9737024,37.6881873,-7.0727211,2016,4,320.5
9737024,37.6881873,-7.0727211,2017,4,555.41
9737024,37.6881873,-7.0727211,2018,4,440
9737026,37.8,-7.02,1981,4,428.2
9737026,37.8,-7.02,1982,4,274.5
9737026,37.8,-7.02,1983,4,311.6
9737026,37.8,-7.02,1986,4,78.3
9737026,37.8,-7.02,1987,4,316.5
9737026,37.8,-7.02,1988,4,291.9
9737026,37.8,-7.02,1989,4,294.5
9737026,37.8,-7.02,1990,4,-9999
9737026,37.8,-7.02,1991,4,232.7
9737026,37.8,-7.02,1992,4,488.8
9737026,37.8,-7.02,1994,4,316.1
9737026,37.8,-7.02,1995,4,377.3
9737026,37.8,-7.02,1996,4,402.3
9737026,37.8,-7.02,1997,4,293.3
9737026,37.8,-7.02,1998,4,291.2
9737026,37.8,-7.02,1999,4,-9999
9737026,37.8,-7.02,2000,4,302.5
9737026,37.8,-7.02,2001,4,234.4
9737026,37.8,-7.02,2002,4,-9999
9737026,37.8,-7.02,2003,4,356.2
9737026,37.8,-7.02,2004,4,268
9737026,37.8,-7.02,2006,4,269.5
9737026,37.8,-7.02,2007,4,228
9737026,37.8,-7.02,2008,4,568
9737026,37.8,-7.02,2009,4,181
9737026,37.8,-7.02,2010,4,212.5
9737026,37.8,-7.02,2011,4,487.4
9737026,37.8,-7.02,2012,4,200.2
9737026,37.8,-7.02,2013,4,373.4
9737026,37.8,-7.02,2014,4,-9999
9737026,37.8,-7.02,2015,4,284
9737026,37.8,-7.02,2016,4,666.5
9737026,37.8,-7.02,2017,4,336.8
9738016,38.11447,-7.27967,1981,4,202.2
9738016,38.11447,-7.27967,1982,4,74.5
9738016,38.11447,-7.27967,1983,4,221.9
9738016,38.11447,-7.27967,1984,4,361.5
9738016,38.11447,-7.27967,1985,4,239.1
9738016,38.11447,-7.27967,1986,4,292.8
9738016,38.11447,-7.27967,1987,4,142.7
9738016,38.11447,-7.27967,1988,4,244.4
9738016,38.11447,-7.27967,1989,4,248.4
9738016,38.11447,-7.27967,1990,4,280.1
